image,width,height,label,xmin,ymin,xmax,ymax
A11_G07_G001_G_200804_5060_14S_000005.888.jpg,1920,1080,2,995.685384,349.7563997,1135.206441,700.1445087
A11_G07_G001_G_200804_5060_14S_000006.521.jpg,1920,1080,2,1000.441784,422.6878613,1139.962841,706.4863749
A11_G07_G001_G_200804_5060_14S_000006.602.jpg,1920,1080,2,998.5877241,432.0152091,1143.726236,699.6958175
A11_G07_G001_G_200804_5060_14S_000006.690.jpg,1920,1080,2,992.5144509,430.6151941,1138.377374,692.2171759
A11_G07_G001_G_200804_5060_14S_000006.755.jpg,1920,1080,2,1002.02725,432.2006606,1143.133774,700.1445087
A11_G07_G001_G_200804_5060_14S_000006.875.jpg,1920,1080,2,1000.441784,429.0297275,1151.061107,703.3154418
A11_G07_G001_G_200804_5060_14S_000006.911.jpg,1920,1080,2,995.685384,433.7861272,1143.133774,704.9009083
A11_G07_G001_G_200804_5060_14S_000006.982.jpg,1920,1080,2,995.685384,422.6878613,1146.304707,706.4863749
A11_G07_G001_G_200804_5060_14S_000008.070.jpg,1920,1080,2,998.8563171,433.7861272,1149.47564,696.9735756
A11_G07_G001_G_200804_5060_14S_000008.142.jpg,1920,1080,2,1002.02725,432.2006606,1152.646573,709.657308
A11_G07_G001_G_200804_5060_14S_000008.706.jpg,1920,1080,2,1003.612717,429.0297275,1149.47564,700.1445087
A11_G07_G001_G_200804_5060_14S_000008.829.jpg,1920,1080,2,1002.02725,430.6151941,1146.304707,698.5590421
A11_G07_G001_G_200804_5060_14S_000008.979.jpg,1920,1080,2,998.7443946,432.3766816,1155.874439,714.3497758
A11_G07_G001_G_200804_5060_14S_000009.706.jpg,1920,1080,2,998.7443946,359.1928251,1155.874439,703.5874439
A11_G07_G001_G_200804_5060_14S_000009.909.jpg,1920,1080,2,998.7443946,359.1928251,1158.026906,710.044843
A11_G07_G001_G_200804_5060_14S_000009.959.jpg,1920,1080,2,998.7443946,359.1928251,1155.874439,710.044843
A11_G07_G001_G_200804_5060_14S_000011.971.jpg,1920,1080,2,996.5919283,361.3452915,1155.874439,712.1973094
A11_G07_G001_G_200804_5060_14S_000012.009.jpg,1920,1080,2,998.7443946,361.3452915,1155.874439,707.8923767
A11_G07_G001_G_200804_5060_14S_000012.161.jpg,1920,1080,2,1000.1,361.41,1151.74,709.82
A11_G07_G001_G_200804_5060_14S_000012.249.jpg,1920,1080,2,1000.1,357.65,1154.25,706.06
A11_G07_G001_G_200804_5060_14S_000013.745.jpg,1920,1080,2,943.2,460,1143.86,800.32996
A11_G07_G001_G_200804_5060_14S_000013.813.jpg,1920,1080,2,942.45,460.42,1142.97,801.31006
A11_G07_G001_G_200821_5061_10S_000000.416.jpg,1920,1080,2,255.67,429.09,700.58,719.85
A11_G07_G001_G_200821_5061_10S_000000.796.jpg,1920,1080,2,253.79,412.79,745.7,745.61
A11_G07_G001_G_200821_5061_10S_000000.957.jpg,1920,1080,2,250.65,411.54,750.69995,743.65
A11_G07_G001_G_200821_5061_10S_000001.082.jpg,1920,1080,2,253.16,414.05,745.69,742.41
A11_G07_G001_G_200821_5061_10S_000001.179.jpg,1920,1080,2,251.62,414.05,754.47,743.9
A11_G07_G001_G_200821_5061_10S_000001.235.jpg,1920,1080,2,251.91,415.3,745.7,754.93
A11_G07_G001_G_200821_5061_10S_000001.489.jpg,1920,1080,2,253.16,417.81,767,752.43
A11_G07_G001_G_200821_5061_10S_000001.633.jpg,1920,1080,2,250.65,420.31,744.44,749.92
A11_G07_G001_G_200821_5061_10S_000001.714.jpg,1920,1080,2,248.15,420.31,759.48,744.91003
A11_G07_G001_G_200821_5061_10S_000002.222.jpg,1920,1080,2,259.01,357.46,818.57,740.22
A11_G07_G001_G_200821_5061_10S_000002.402.jpg,1920,1080,2,256.92,357.65,817.13,731.12
A11_G07_G001_G_200821_5061_10S_000002.822.jpg,1920,1080,2,380.99,343.86,884.8,738.64
A11_G07_G001_G_200821_5061_10S_000002.905.jpg,1920,1080,2,383.5,345.12,888.57,722.35
A11_G07_G001_G_200821_5061_10S_000003.308.jpg,1920,1080,2,387.26,343.86,934.94,690.91
A11_G07_G001_G_200821_5061_10S_000003.381.jpg,1920,1080,2,392.49,344.2,948.51,700.44
A11_G07_G001_G_200821_5061_10S_000003.547.jpg,1920,1080,2,404.8,347.62,942.45,698.53
A11_G07_G001_G_200821_5061_10S_000003.676.jpg,1920,1080,2,436.14,345.12,936.19,704.81
A11_G07_G001_G_200821_5061_10S_000003.712.jpg,1920,1080,2,444.91,367.68,944.95996,709.82
A11_G07_G001_G_200821_5061_10S_000003.865.jpg,1920,1080,2,458.69,377.7,949.97,696.03
A11_G07_G001_G_200821_5061_10S_000004.036.jpg,1920,1080,2,459.67,387.51,934.37,704.86
A11_G07_G001_G_200821_5061_10S_000004.200.jpg,1920,1080,2,464.96,388.98,941.19995,699.79004
A11_G07_G001_G_200821_5061_10S_000004.451.jpg,1920,1080,2,472.48,388.98,948.72,699.79004
A11_G07_G001_G_200821_5061_10S_000004.571.jpg,1920,1080,2,476.24,388.98,960,702.30005
A11_G07_G001_G_200821_5061_10S_000004.693.jpg,1920,1080,2,478.75,373.94,976.3,701.04004
A11_G07_G001_G_200821_5061_10S_000004.902.jpg,1920,1080,2,451.17,297.79,969.57007,700.07
A11_G07_G001_G_200821_5061_10S_000005.211.jpg,1920,1080,2,477.49,298.75,954.98,703.55
A11_G07_G001_G_200821_5061_10S_000005.430.jpg,1920,1080,2,481.4,299.3,939.20996,701.07996
A11_G07_G001_G_200821_5061_10S_000005.505.jpg,1920,1080,2,482.51,299.64,934.58,700.68005
A11_G07_G001_G_200821_5061_10S_000005.618.jpg,1920,1080,2,481.25,300,933.68,700.18
A11_G07_G001_G_200821_5061_10S_000005.656.jpg,1920,1080,2,483.76,297.49,932.43005,702.29
A11_G07_G001_G_200821_5061_10S_000005.865.jpg,1920,1080,2,483.95,294.65,925.48,702.44
A11_G07_G001_G_200821_5061_10S_000005.980.jpg,1920,1080,2,483.29,296.79,925.85,701.75
A11_G07_G001_G_200821_5061_10S_000006.092.jpg,1920,1080,2,482.51,300,929.93005,689.77
A11_G07_G001_G_200821_5061_10S_000006.171.jpg,1920,1080,2,485.01,296.24,932.43005,699.79
A11_G07_G001_G_200821_5061_10S_000006.245.jpg,1920,1080,2,483.76,298.75,933.68005,702.3
A11_G07_G001_G_200821_5061_10S_000006.385.jpg,1920,1080,2,481.25,292.48,907.36,691.02
A11_G07_G001_G_200821_5061_10S_000006.492.jpg,1920,1080,2,483.76,287.47,887.31,696.03
A11_G07_G001_G_200821_5061_10S_000006.668.jpg,1920,1080,2,488.77,279.95,878.54,702.30005
A11_G07_G001_G_200821_5061_10S_000006.711.jpg,1920,1080,2,495.04,271.17,868.51,703.55005
A11_G07_G001_G_200821_5061_10S_000006.869.jpg,1920,1080,2,496.29,267.42,867.26,694.78
A11_G07_G001_G_200821_5061_10S_000006.938.jpg,1920,1080,2,496.29,262.4,864.75,698.54004
A11_G07_G001_G_200821_5061_10S_000007.090.jpg,1920,1080,2,496.29,261.15,867.26,701.05
A11_G07_G001_G_200821_5061_10S_000007.213.jpg,1920,1080,2,497.55,259.9,862.25,698.62
A11_G07_G001_G_200821_5061_10S_000007.249.jpg,1920,1080,2,492.53,258.64,867.26,701.04004
A11_G07_G001_G_200821_5061_10S_000007.318.jpg,1920,1080,2,496.29,258.64,864.75,698.54004
A11_G07_G001_G_200821_5061_10S_000007.524.jpg,1920,1080,2,497.55,258.64,869.77,698.54004
A11_G07_G001_G_200821_5061_10S_000007.637.jpg,1920,1080,2,495.04,253.63,872.27,697.29004
A11_G07_G001_G_200821_5061_10S_000007.767.jpg,1920,1080,2,497.55,252.38,872.28,692.28
A11_G07_G001_G_200821_5061_10S_000007.815.jpg,1920,1080,2,496.29,253.63,878.54004,694.78
A11_G07_G001_G_200821_5061_10S_000007.862.jpg,1920,1080,2,497.55,253.63,872.28,689.77
A11_G07_G001_G_200821_5061_10S_000008.015.jpg,1920,1080,2,495.04,254.88,876.03,701.04004
A11_G07_G001_G_200821_5061_10S_000008.135.jpg,1920,1080,2,497.55,256.14,878.54,703.23
A11_G07_G001_G_200821_5061_10S_000008.386.jpg,1920,1080,2,497.72,255.78,905.93,700.69
A11_G07_G001_G_200821_5061_10S_000008.425.jpg,1920,1080,2,496.29,257.39,894.83,698.54004
A11_G07_G001_G_200821_5061_10S_000008.692.jpg,1920,1080,2,497.55,259.9,907.37,689.77
A11_G07_G001_G_200821_5061_10S_000008.844.jpg,1920,1080,2,494.14,256.69,917.57,702.20996
A11_G07_G001_G_200821_5061_10S_000009.724.jpg,1920,1080,2,495.91,340.66,975.03,703.55005
A11_G07_G001_G_200821_5062_20S_000000.148.jpg,1920,1080,2,567.73,264.91,706.83997,530.6
A11_G07_G001_G_200821_5062_20S_000000.181.jpg,1920,1080,2,566.0986547,266.6367713,703.8565022,540
A11_G07_G001_G_200821_5062_20S_000000.413.jpg,1920,1080,2,563.9461883,266.6367713,695.2466368,535.6950673
A11_G07_G001_G_200821_5062_20S_000000.447.jpg,1920,1080,2,570.4035874,266.6367713,688.7892377,540
A11_G07_G001_G_200821_5062_20S_000000.648.jpg,1920,1080,2,566.0986547,273.0941704,690.941704,537.8475336
A11_G07_G001_G_200821_5062_20S_000000.682.jpg,1920,1080,2,566.0986547,270.941704,693.0941704,540
A11_G07_G001_G_200821_5062_20S_000000.714.jpg,1920,1080,2,574.7085202,275.2466368,690.941704,544.3049327
A11_G07_G001_G_200821_5062_20S_000000.845.jpg,1920,1080,2,570.4035874,279.5515695,695.2466368,542.1524664
A11_G07_G001_G_200821_5062_20S_000000.946.jpg,1920,1080,2,579.0134529,281.7040359,697.3991031,542.1524664
A11_G07_G001_G_200821_5062_20S_000001.012.jpg,1920,1080,2,572.5560538,277.3991031,727.5336323,544.3049327
A11_G07_G001_G_200821_5062_20S_000001.193.jpg,1920,1080,2,566.0986547,281.7040359,706.0089686,544.3049327
A11_G07_G001_G_200821_5062_20S_000001.295.jpg,1920,1080,2,579.0134529,281.7040359,710.3139013,546.4573991
A11_G07_G001_G_200821_5062_20S_000001.453.jpg,1920,1080,2,581.1659193,283.8565022,712.4663677,550.7623318
A11_G07_G001_G_200821_5062_20S_000001.681.jpg,1920,1080,2,581.1659193,301.0762332,703.8565022,567.9820628
A11_G07_G001_G_200821_5062_20S_000001.874.jpg,1920,1080,2,570.4035874,296.7713004,699.5515695,574.4394619
A11_G07_G001_G_200821_5062_20S_000002.853.jpg,1920,1080,2,473.5426009,333.3632287,658.6547085,684.2152466
A11_G07_G001_G_200821_5062_20S_000002.985.jpg,1920,1080,2,469.2376682,335.5156951,658.6547085,714.3497758
A11_G07_G001_G_200821_5062_20S_000003.016.jpg,1920,1080,2,462.7802691,337.6681614,660.8071749,714.3497758
A11_G07_G001_G_200821_5062_20S_000003.159.jpg,1920,1080,2,460.6278027,339.8206278,662.9596413,714.3497758
A11_G07_G001_G_200821_5062_20S_000004.143.jpg,1920,1080,2,434.7982063,389.3273543,602.690583,787.5336323
A11_G07_G001_G_200821_5062_20S_000004.239.jpg,1920,1080,2,434.7982063,395.7847534,596.2331839,793.9910314
A11_G07_G001_G_200821_5062_20S_000004.756.jpg,1920,1080,2,380.9865471,415.1569507,581.1659193,839.1928251
A11_G07_G001_G_200821_5062_20S_000004.855.jpg,1920,1080,2,368.0717489,434.529148,572.5560538,845.6502242
A11_G07_G001_G_200821_5062_20S_000005.065.jpg,1920,1080,2,359.4618834,440.9865471,568.2511211,845.6502242
A11_G07_G001_G_200821_5062_20S_000005.127.jpg,1920,1080,2,353.0044843,445.2914798,561.793722,854.2600897
A11_G07_G001_G_200821_5062_20S_000005.775.jpg,1920,1080,2,297.0403587,464.6636771,529.5067265,927.4439462
A11_G07_G001_G_200821_5062_20S_000005.913.jpg,1920,1080,2,275.5156951,486.1883408,516.5919283,936.0538117
A11_G07_G001_G_200821_5062_20S_000006.046.jpg,1920,1080,2,258.2959641,481.8834081,514.4394619,914.529148
A11_G07_G001_G_200821_5062_20S_000006.490.jpg,1920,1080,2,253.9910314,456.0538117,505.8295964,918.8340807
A11_G07_G001_G_200821_5062_20S_000006.561.jpg,1920,1080,2,256.1434978,445.2914798,503.67713,940.3587444
A11_G07_G001_G_200821_5062_20S_000006.623.jpg,1920,1080,2,253.9910314,440.9865471,501.5246637,938.206278
A11_G07_G001_G_200821_5062_20S_000006.789.jpg,1920,1080,2,260.4484305,434.529148,501.5246637,940.3587444
A11_G07_G001_G_200821_5062_20S_000006.824.jpg,1920,1080,2,256.1434978,430.2242152,501.5246637,925.2914798
A11_G07_G001_G_200821_5062_20S_000007.057.jpg,1920,1080,2,258.2959641,425.9192825,499.3721973,920.9865471
A11_G07_G001_G_200821_5062_20S_000007.127.jpg,1920,1080,2,262.6008969,428.0717489,499.3721973,940.3587444
A11_G07_G001_G_200821_5062_20S_000007.160.jpg,1920,1080,2,258.2959641,423.7668161,499.3721973,920.9865471
A11_G07_G001_G_200821_5062_20S_000007.294.jpg,1920,1080,2,262.6008969,419.4618834,495.0672646,923.1390135
A11_G07_G001_G_200821_5062_20S_000007.752.jpg,1920,1080,2,253.9910314,432.3766816,495.0672646,925.2914798
A11_G07_G001_G_200821_5062_20S_000007.785.jpg,1920,1080,2,253.9910314,432.3766816,495.0672646,940.3587444
A11_G07_G001_G_200821_5062_20S_000007.882.jpg,1920,1080,2,251.838565,434.529148,495.0672646,925.2914798
A11_G07_G001_G_200821_5062_20S_000008.089.jpg,1920,1080,2,251.838565,438.8340807,492.9147982,923.1390135
A11_G07_G001_G_200821_5062_20S_000008.204.jpg,1920,1080,2,253.9910314,438.8340807,492.9147982,927.4439462
A11_G07_G001_G_200821_5062_20S_000008.348.jpg,1920,1080,2,256.1434978,445.2914798,497.2197309,923.1390135
A11_G07_G001_G_200821_5062_20S_000008.459.jpg,1920,1080,2,256.1434978,445.2914798,495.0672646,925.2914798
A11_G07_G001_G_200821_5062_20S_000008.672.jpg,1920,1080,2,256.1434978,430.2242152,492.9147982,923.1390135
A11_G07_G001_G_200821_5062_20S_000008.817.jpg,1920,1080,2,256.1434978,421.6143498,490.7623318,955.426009
A11_G07_G001_G_200821_5062_20S_000010.021.jpg,1920,1080,2,264.7533632,415.1569507,499.3721973,946.8161435
A11_G07_G001_G_200821_5062_20S_000010.666.jpg,1920,1080,2,247.5336323,415.1569507,462.7802691,942.5112108
A11_G07_G001_G_200821_5062_20S_000010.867.jpg,1920,1080,2,249.6860987,413.0044843,447.7130045,946.8161435
A11_G07_G001_G_200821_5062_20S_000011.002.jpg,1920,1080,2,249.6860987,413.0044843,449.8654709,946.8161435
A11_G07_G001_G_200821_5062_20S_000011.497.jpg,1920,1080,2,249.6860987,387.1748879,445.5605381,944.6636771
A11_G07_G001_G_200821_5062_20S_000011.599.jpg,1920,1080,2,249.6860987,382.8699552,443.4080717,946.8161435
A11_G07_G001_G_200821_5062_20S_000011.691.jpg,1920,1080,2,247.5336323,393.632287,441.2556054,970.4932735
A11_G07_G001_G_200821_5062_20S_000011.768.jpg,1920,1080,2,249.6860987,397.9372197,447.7130045,974.7982063
A11_G07_G001_G_200821_5062_20S_000011.927.jpg,1920,1080,2,249.6860987,402.2421525,443.4080717,968.3408072
A11_G07_G001_G_200821_5062_20S_000011.990.jpg,1920,1080,2,245.3811659,400.0896861,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000012.283.jpg,1920,1080,2,215.2466368,395.7847534,447.7130045,974.7982063
A11_G07_G001_G_200821_5062_20S_000012.937.jpg,1920,1080,2,249.6860987,341.9730942,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000013.439.jpg,1920,1080,2,226.0089686,350.5829596,441.2556054,972.6457399
A11_G07_G001_G_200821_5062_20S_000013.553.jpg,1920,1080,2,226.0089686,352.735426,441.2556054,970.4932735
A11_G07_G001_G_200821_5062_20S_000013.715.jpg,1920,1080,2,230.3139013,354.8878924,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000013.795.jpg,1920,1080,2,238.9237668,354.8878924,441.2556054,974.7982063
A11_G07_G001_G_200821_5062_20S_000013.899.jpg,1920,1080,2,243.2286996,357.0403587,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000014.103.jpg,1920,1080,2,249.6860987,361.3452915,441.2556054,972.6457399
A11_G07_G001_G_200821_5062_20S_000014.266.jpg,1920,1080,2,249.6860987,359.1928251,445.5605381,974.7982063
A11_G07_G001_G_200821_5062_20S_000014.361.jpg,1920,1080,2,249.6860987,372.1076233,439.103139,974.7982063
A11_G07_G001_G_200821_5062_20S_000014.448.jpg,1920,1080,2,247.5336323,378.5650224,445.5605381,974.7982063
A11_G07_G001_G_200821_5062_20S_000014.576.jpg,1920,1080,2,247.5336323,376.4125561,443.4080717,972.6457399
A11_G07_G001_G_200821_5062_20S_000014.620.jpg,1920,1080,2,249.6860987,378.5650224,443.4080717,976.9506726
A11_G07_G001_G_200821_5062_20S_000014.813.jpg,1920,1080,2,247.5336323,369.955157,441.2556054,974.7982063
A11_G07_G001_G_200821_5062_20S_000015.043.jpg,1920,1080,2,249.6860987,378.5650224,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000015.107.jpg,1920,1080,2,249.6860987,393.632287,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000015.170.jpg,1920,1080,2,249.6860987,361.3452915,443.4080717,981.2556054
A11_G07_G001_G_200821_5062_20S_000015.243.jpg,1920,1080,2,251.838565,363.4977578,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000015.340.jpg,1920,1080,2,241.0762332,363.4977578,445.5605381,992.0179372
A11_G07_G001_G_200821_5062_20S_000015.587.jpg,1920,1080,2,247.5336323,376.4125561,441.2556054,987.7130045
A11_G07_G001_G_200821_5062_20S_000015.761.jpg,1920,1080,2,249.6860987,372.1076233,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000015.963.jpg,1920,1080,2,249.6860987,363.4977578,443.4080717,976.9506726
A11_G07_G001_G_200821_5062_20S_000016.062.jpg,1920,1080,2,249.6860987,365.6502242,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000016.185.jpg,1920,1080,2,251.838565,365.6502242,449.8654709,972.6457399
A11_G07_G001_G_200821_5062_20S_000016.260.jpg,1920,1080,2,249.6860987,367.8026906,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000016.406.jpg,1920,1080,2,251.838565,365.6502242,443.4080717,987.7130045
A11_G07_G001_G_200821_5062_20S_000016.613.jpg,1920,1080,2,249.6860987,367.8026906,441.2556054,974.7982063
A11_G07_G001_G_200821_5062_20S_000016.740.jpg,1920,1080,2,249.6860987,367.8026906,447.7130045,972.6457399
A11_G07_G001_G_200821_5062_20S_000016.822.jpg,1920,1080,2,249.6860987,363.4977578,462.7802691,976.9506726
A11_G07_G001_G_200821_5062_20S_000017.029.jpg,1920,1080,2,249.6860987,363.4977578,443.4080717,970.4932735
A11_G07_G001_G_200821_5062_20S_000017.070.jpg,1920,1080,2,253.9910314,359.1928251,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000017.183.jpg,1920,1080,2,251.838565,361.3452915,441.2556054,974.7982063
A11_G07_G001_G_200821_5062_20S_000017.755.jpg,1920,1080,2,247.5336323,382.8699552,443.4080717,974.7982063
A11_G07_G001_G_200821_5062_20S_000017.833.jpg,1920,1080,2,245.3811659,378.5650224,441.2556054,976.9506726
A11_G07_G001_G_200821_5062_20S_000018.468.jpg,1920,1080,2,249.6860987,365.6502242,443.4080717,979.103139
A11_G07_G001_G_200821_5062_20S_000018.852.jpg,1920,1080,2,249.6860987,367.8026906,445.5605381,974.7982063
A11_G07_G001_G_200821_5062_20S_000019.380.jpg,1920,1080,2,187.264574,397.9372197,443.4080717,976.9506726
A11_G07_G001_G_200821_5062_20S_000019.941.jpg,1920,1080,2,228.161435,361.3452915,449.8654709,976.9506726
A11_G07_G001_G_200821_5062_20S_000020.000.jpg,1920,1080,2,249.6860987,374.2600897,441.2556054,972.6457399
A11_G07_G001_G_200822_5063_11S_000000.277.jpg,1920,1080,2,1612.85,493.24,1867.36,695.69
A11_G07_G001_G_200822_5063_11S_000000.356.jpg,1920,1080,2,1606.68,493,1866.1101,677.23
A11_G07_G001_G_200822_5063_11S_000000.538.jpg,1920,1080,2,1601.67,491.75,1852.3201,680.99
A11_G07_G001_G_200822_5063_11S_000000.620.jpg,1920,1080,2,1595.13,486.74,1850.66,682.39
A11_G07_G001_G_200822_5063_11S_000000.697.jpg,1920,1080,2,1588.3,476.08,1843.13,692.48
A11_G07_G001_G_200822_5063_11S_000000.775.jpg,1920,1080,2,1583.29,470.72,1837.42,683.77
A11_G07_G001_G_200822_5063_11S_000000.853.jpg,1920,1080,2,1580.9,470.62,1842.3,689.94
A11_G07_G001_G_200822_5063_11S_000000.934.jpg,1920,1080,2,1579.11,467.24,1820.71,683.77997
A11_G07_G001_G_200822_5063_11S_000001.016.jpg,1920,1080,2,1574.1,456.66,1807.21,682.25
A11_G07_G001_G_200822_5063_11S_000001.113.jpg,1920,1080,2,1564.843049,449.5964126,1797.309417,692.8251121
A11_G07_G001_G_200822_5063_11S_000001.227.jpg,1920,1080,2,1562.690583,451.7488789,1786.547085,697.1300448
A11_G07_G001_G_200822_5063_11S_000001.357.jpg,1920,1080,2,1554.080717,460.3587444,1773.632287,694.9775785
A11_G07_G001_G_200822_5063_11S_000001.469.jpg,1920,1080,2,1549.775785,456.0538117,1775.784753,688.5201794
A11_G07_G001_G_200822_5063_11S_000001.583.jpg,1920,1080,2,1547.623318,453.9013453,1771.479821,686.367713
A11_G07_G001_G_200822_5063_11S_000001.678.jpg,1920,1080,2,1536.860987,449.5964126,1765.022422,684.2152466
A11_G07_G001_G_200822_5063_11S_000001.776.jpg,1920,1080,2,1534.70852,438.8340807,1762.869955,684.2152466
A11_G07_G001_G_200822_5063_11S_000001.883.jpg,1920,1080,2,1526.098655,432.3766816,1762.869955,688.5201794
A11_G07_G001_G_200822_5063_11S_000001.973.jpg,1920,1080,2,1521.793722,425.9192825,1758.565022,688.5201794
A11_G07_G001_G_200822_5063_11S_000002.169.jpg,1920,1080,2,1511.03139,421.6143498,1737.040359,641.1659193
A11_G07_G001_G_200822_5063_11S_000002.253.jpg,1920,1080,2,1504.573991,423.7668161,1721.973094,645.470852
A11_G07_G001_G_200822_5063_11S_000002.336.jpg,1920,1080,2,1495.964126,421.6143498,1715.515695,658.3856502
A11_G07_G001_G_200822_5063_11S_000002.425.jpg,1920,1080,2,1489.506726,423.7668161,1702.600897,656.2331839
A11_G07_G001_G_200822_5063_11S_000002.526.jpg,1920,1080,2,1478.744395,415.1569507,1687.533632,636.8609865
A11_G07_G001_G_200822_5063_11S_000002.625.jpg,1920,1080,2,1470.134529,419.4618834,1685.381166,641.1659193
A11_G07_G001_G_200822_5063_11S_000002.711.jpg,1920,1080,2,1467.982063,438.8340807,1674.618834,656.2331839
A11_G07_G001_G_200822_5063_11S_000002.801.jpg,1920,1080,2,1461.524664,436.6816143,1668.161435,630.4035874
A11_G07_G001_G_200822_5063_11S_000005.760.jpg,1920,1080,2,1274.26009,387.1748879,1502.421525,630.4035874
A11_G07_G001_G_200822_5063_11S_000005.880.jpg,1920,1080,2,1274.26009,391.4798206,1495.964126,598.1165919
A11_G07_G001_G_200822_5063_11S_000006.128.jpg,1920,1080,2,1263.497758,389.3273543,1476.591928,602.4215247
A11_G07_G001_G_200822_5063_11S_000006.220.jpg,1920,1080,2,1257.040359,393.632287,1470.134529,578.7443946
A11_G07_G001_G_200822_5063_11S_000006.380.jpg,1920,1080,2,1244.125561,397.9372197,1465.829596,574.4394619
A11_G07_G001_G_200822_5063_11S_000006.483.jpg,1920,1080,2,1233.363229,397.9372197,1457.219731,576.5919283
A11_G07_G001_G_200822_5063_11S_000006.618.jpg,1920,1080,2,1231.210762,395.7847534,1429.237668,574.4394619
A11_G07_G001_G_200822_5063_11S_000007.037.jpg,1920,1080,2,1207.533632,382.8699552,1349.596413,574.4394619
A11_G07_G001_G_200822_5063_11S_000007.138.jpg,1920,1080,2,1194.618834,382.8699552,1349.596413,578.7443946
A11_G07_G001_G_200822_5063_11S_000007.238.jpg,1920,1080,2,1192.466368,385.0224215,1351.748879,574.4394619
A11_G07_G001_G_200822_5063_11S_000007.307.jpg,1920,1080,2,1194.618834,391.4798206,1351.748879,557.2197309
A11_G07_G001_G_200824_5064_10S_000002.208.jpg,1920,1080,2,1259.192825,645.470852,1618.654709,847.8026906
A11_G07_G001_G_200824_5064_10S_000002.313.jpg,1920,1080,2,1254.887892,643.3183857,1631.569507,854.2600897
A11_G07_G001_G_200824_5064_10S_000004.187.jpg,1920,1080,2,1151.569507,651.9282511,1487.35426,880.0896861
A11_G07_G001_G_200824_5064_10S_000004.952.jpg,1920,1080,2,1119.282511,668.0717489,1401.255605,891.9282511
A11_G07_G001_G_200824_5064_10S_000005.936.jpg,1920,1080,2,998.7443946,682.0627803,1323.766816,916.6816143
A11_G07_G001_G_200824_5064_10S_000006.024.jpg,1920,1080,2,994.4394619,698.206278,1323.766816,919.9103139
A11_G07_G001_G_200824_5064_10S_000006.272.jpg,1920,1080,2,970.7623318,700.3587444,1334.529148,930.6726457
A11_G07_G001_G_200824_5064_10S_000006.373.jpg,1920,1080,2,962.1524664,696.0538117,1323.766816,932.8251121
A11_G07_G001_G_200824_5064_10S_000007.605.jpg,1920,1080,2,815.7847534,635.7847534,1166.636771,928.5201794
A11_G07_G001_G_200824_5064_10S_000008.178.jpg,1920,1080,2,729.6860987,563.67713,1119.282511,955.426009
A11_G07_G001_G_200824_5064_10S_000008.291.jpg,1920,1080,2,725.3811659,567.9820628,1108.520179,923.1390135
A11_G07_G001_G_200824_5064_10S_000009.891.jpg,1920,1080,2,482.1524664,636.8609865,904.0358744,893.0044843
A11_G07_G001_G_200824_5064_10S_000009.962.jpg,1920,1080,2,463.71,640.89,897.33997,894.05005
A11_G07_G001_G_200825_5065_20S_000000.443.jpg,1920,1080,2,253.54,649.42,466.59,1047.57
A11_G07_G001_G_200825_5065_20S_000000.542.jpg,1920,1080,2,264.44,653.42,471.22998,1049.45
A11_G07_G001_G_200825_5065_20S_000002.703.jpg,1920,1080,2,335.91,663.31,549.83,1048.72
A11_G07_G001_G_200825_5065_20S_000002.738.jpg,1920,1080,2,335.03,662.43,549.83997,1047.84
A11_G07_G001_G_200825_5065_20S_000002.881.jpg,1920,1080,2,335.87,662.19,540.15,1048.2
A11_G07_G001_G_200825_5065_20S_000002.981.jpg,1920,1080,2,335.03,663.31,550.72,1046.96
A11_G07_G001_G_200825_5065_20S_000003.046.jpg,1920,1080,2,336.59,662.19,551.44,1047.12
A11_G07_G001_G_200825_5065_20S_000003.494.jpg,1920,1080,2,335.7,663.45,553.95,1048.02
A11_G07_G001_G_200825_5065_20S_000003.721.jpg,1920,1080,2,335.03,658.9,583.43,1047.8501
A11_G07_G001_G_200825_5065_20S_000003.796.jpg,1920,1080,2,318.33,658.43,580.26,1046.94
A11_G07_G001_G_200825_5065_20S_000003.975.jpg,1920,1080,2,334.14,658.01,587.84,1048.73
A11_G07_G001_G_200825_5065_20S_000004.256.jpg,1920,1080,2,319.12,660.66,580.78,1046.96
A11_G07_G001_G_200825_5065_20S_000004.357.jpg,1920,1080,2,338.38,662.19,591.54004,1048.91
A11_G07_G001_G_200825_5065_20S_000004.703.jpg,1920,1080,2,334.8,663.09,616.78,1047.13
A11_G07_G001_G_200825_5065_20S_000004.866.jpg,1920,1080,2,332.11,665.95,616.6,1046.94
A11_G07_G001_G_200825_5065_20S_000005.028.jpg,1920,1080,2,339.22,665.95,619.12,1047.5701
